source_shard,source_row_id,assigned_split,source_group_hash,feature_fingerprint,group_has_prior_used_row,fingerprint_seen_in_prior_used_rows,unused_reason,eligible_untouched_holdout
0,84142,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84144,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84145,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84146,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84147,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84149,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84150,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84151,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84153,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84154,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84156,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,d5083cb6ba2a43258234e7d4ace13a8d88a4e5bdbf2332c1a71e931dea269f12,true,true,source_group_already_used,false
0,84157,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84158,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84160,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84161,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84162,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84163,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84164,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,d5083cb6ba2a43258234e7d4ace13a8d88a4e5bdbf2332c1a71e931dea269f12,true,true,source_group_already_used,false
0,84166,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84167,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84168,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84170,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84172,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84173,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84174,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84176,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84177,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84180,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84181,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84182,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84183,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84185,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84186,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84188,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84190,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84191,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84192,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84194,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84195,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84198,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84199,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84201,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84202,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84204,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84205,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84207,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84209,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84210,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84211,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84213,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84214,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84217,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84218,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84220,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84221,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84223,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84224,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84226,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84228,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84229,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84231,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84232,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84233,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84236,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84237,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84239,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84240,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84242,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84243,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84245,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84247,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84248,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84250,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84251,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84252,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84255,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84256,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84258,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84259,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84261,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84262,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84264,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84266,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84267,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84269,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84270,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84271,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84274,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84275,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84277,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84278,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84280,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84281,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84284,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84286,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84287,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84289,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84290,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84291,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84294,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84295,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84297,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84298,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84300,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84301,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84303,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84305,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84306,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84308,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84309,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84310,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84313,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84315,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84316,test,3da1759ebea6c34cdbc791a43619b7c50eee7ed590be67409892fdb66d8895ee,b7c4acab8fc41350e1f4d2afb91f945612f4aa7763ca90cf089bce9ece7096eb,true,true,source_group_already_used,false
0,84318,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84319,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84321,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84322,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84324,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84326,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84327,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84329,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84330,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84331,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84334,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84335,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84337,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
0,84338,test,13634cb69c4dc4a3c49f5276f75e89d8b730c51d7dbf8bf1783869df26fa3839,188b299763ab5d8a8af2a17a1432b24af8816eaa443086bf2d8c3f478bdad216,true,true,source_group_already_used,false
